timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613896305884,7491,,201,Created,Http URL/API Test 1-72,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,7491,0,0
1613896301121,12291,,201,Created,Http URL/API Test 1-15,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,12291,0,0
1613896300666,12758,,201,Created,Http URL/API Test 1-13,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,12758,0,0
1613896301010,12424,,201,Created,Http URL/API Test 1-16,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,12424,0,0
1613896301476,11966,,201,Created,Http URL/API Test 1-62,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,11966,0,0
1613896306181,7263,,201,Created,Http URL/API Test 1-38,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,7263,0,0
1613896305478,7966,,201,Created,Http URL/API Test 1-54,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,7966,0,0
1613896303616,10459,,200,OK,Http URL/API Test 1-11,text,true,,139007,1593,100,100,https://host4:8443/api/transactions/14940,5776,0,3039
1613896301591,12607,,200,OK,Http URL/API Test 1-40,text,true,,139030,1593,100,100,https://host4:8443/api/transactions/14844,7039,0,3965
1613896302692,11817,,201,Created,Http URL/API Test 1-100,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,11817,0,3414
1613896305519,9255,,200,OK,Http URL/API Test 1-82,text,true,,139000,1593,100,100,https://host4:8443/api/transactions/14944,2988,0,0
1613896294877,19948,,200,OK,Http URL/API Test 1-24,text,true,,138992,1593,100,100,https://host4:8443/api/transactions/14932,1321,0,0
1613896306683,9155,,200,OK,Http URL/API Test 1-34,text,true,,138999,1593,100,100,https://host4:8443/api/transactions/15118,2572,0,0
1613896305426,10499,,200,OK,Http URL/API Test 1-95,text,true,,138999,1593,100,100,https://host4:8443/api/transactions/15302,2653,0,0
1613896305560,10871,,200,OK,Http URL/API Test 1-21,text,true,,138936,1593,100,100,https://host4:8443/api/transactions/14946,2877,0,0
1613896305562,10896,,200,OK,Http URL/API Test 1-51,text,true,,138952,1593,100,100,https://host4:8443/api/transactions/15117,3003,0,0
1613896303481,13811,,200,OK,Http URL/API Test 1-63,text,true,,139022,1593,100,100,https://host4:8443/api/transactions/14939,5369,0,2632
1613896303274,14028,,200,OK,Http URL/API Test 1-60,text,true,,138998,1593,100,100,https://host4:8443/api/transactions/15111,2283,0,0
1613896305515,11907,,200,OK,Http URL/API Test 1-42,text,true,,139006,1593,100,100,https://host4:8443/api/transactions/14943,2564,0,0
1613896308422,9758,,200,OK,Http URL/API Test 1-56,text,true,,138960,1593,100,100,https://host4:8443/api/transactions/15305,3024,0,0
1613896305562,12632,,200,OK,Http URL/API Test 1-78,text,true,,138968,1593,100,100,https://host4:8443/api/transactions/15304,8294,0,3730
1613896295501,23079,,200,OK,Http URL/API Test 1-39,text,true,,138998,1593,100,100,https://host4:8443/api/transactions/14839,1199,0,0
1613896299543,20004,,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Http URL/API Test 1-36,text,false,,3145,0,100,100,https://host4:8443/api/transactions/,0,0,0
1613896305426,14524,,200,OK,Http URL/API Test 1-3,text,true,,138952,1593,100,100,https://host4:8443/api/transactions/15301,2372,0,0
1613896303217,16743,,200,OK,Http URL/API Test 1-14,text,true,,138968,1593,100,100,https://host4:8443/api/transactions/15113,5559,0,2892
1613896314785,5376,,200,OK,Http URL/API Test 1-67,text,true,,138968,1593,100,100,https://host4:8443/api/transactions/15306,4027,0,0
1613896318631,1561,,201,Created,Http URL/API Test 1-31,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,1561,0,0
1613896306666,13684,,201,Created,Http URL/API Test 1-66,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,13684,0,0
1613896318669,1875,,201,Created,Http URL/API Test 1-85,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,1875,0,0
1613896301832,18751,,201,Created,Http URL/API Test 1-76,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,18751,0,0
1613896306843,13795,,200,OK,Http URL/API Test 1-41,text,true,,138944,1593,100,100,https://host4:8443/api/transactions/14948,2709,0,0
1613896301494,19155,,200,OK,Http URL/API Test 1-28,text,true,,138983,1593,100,100,https://host4:8443/api/transactions/14843,8040,0,5207
1613896310630,10020,,201,Created,Http URL/API Test 1-46,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,10020,0,0
1613896315451,5394,,200,OK,Http URL/API Test 1-8,text,true,,138991,1593,100,100,https://host4:8443/api/transactions/15120,3764,0,0
1613896317421,3526,,200,OK,Http URL/API Test 1-18,text,true,,138944,1593,100,100,https://host4:8443/api/transactions/15352,2360,0,0
1613896317421,3548,,200,OK,Http URL/API Test 1-47,text,true,,138975,1593,100,100,https://host4:8443/api/transactions/15121,2343,0,0
1613896317430,3572,,200,OK,Http URL/API Test 1-53,text,true,,138968,1593,100,100,https://host4:8443/api/transactions/15353,2406,0,0
1613896317421,3667,,200,OK,Http URL/API Test 1-7,text,true,,139047,1593,100,100,https://host4:8443/api/transactions/15122,2444,0,0
1613896318671,2729,,200,OK,Http URL/API Test 1-70,text,true,,138960,1593,100,100,https://host4:8443/api/transactions/15313,1568,0,0
1613896300091,21323,,201,Created,Http URL/API Test 1-92,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,21323,0,0
1613896317953,3494,,201,Created,Http URL/API Test 1-49,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,3494,0,0
1613896317962,3485,,201,Created,Http URL/API Test 1-52,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,3485,0,0
1613896318669,2860,,200,OK,Http URL/API Test 1-45,text,true,,138990,1593,100,100,https://host4:8443/api/transactions/15125,1942,0,0
1613896318876,2723,,201,Created,Http URL/API Test 1-19,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2723,0,0
1613896318750,2850,,201,Created,Http URL/API Test 1-89,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2850,0,0
1613896317798,3803,,201,Created,Http URL/API Test 1-74,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,3803,0,0
1613896318473,3129,,201,Created,Http URL/API Test 1-97,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,3129,0,0
1613896319517,2180,,200,OK,Http URL/API Test 1-96,text,true,,138952,1593,100,100,https://host4:8443/api/transactions/15354,1135,0,0
1613896318036,3681,,201,Created,Http URL/API Test 1-23,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,3681,0,0
1613896319550,2216,,200,OK,Http URL/API Test 1-61,text,true,,139022,1593,100,100,https://host4:8443/api/transactions/15355,1127,0,0
